family_id,bairro,rua,localidade_tipo,n_membros,renda_total,renda_per_capita,recebe_bolsa_familia,recebe_bpc,tem_deficiencia,idade_responsavel,escolaridade_responsavel,tipo_moradia,agua,esgoto,sem_registro,nis_fake,lat,lon,faixa_renda,faixa_etaria_responsavel
FAM00869,ALTO SÃO JOÃO,RUA PRINCIPAL,URBANA,5,227,45.4,0,0,0,43,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100869,-3.62374,-39.502133,EXTREMA POBREZA,ADULTO (31-60)
FAM00870,AGUAÍ,RUA DO ESTÁDIO,RURAL,7,101,14.43,1,0,0,48,MÉDIO COMPLETO,PALHA,Rede geral,Fossa rudimentar,0,NIS100870,-3.628872,-39.505675,EXTREMA POBREZA,ADULTO (31-60)
FAM00871,BELA VISTA,RUA PRINCIPAL - BELA VISTA,URBANA,3,255,85.0,1,0,0,20,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100871,-3.621287,-39.501062,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00872,NOVO ANGELIM,RUA PRINCIPAL,URBANA,2,174,87.0,0,0,0,32,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100872,-3.623856,-39.502643,EXTREMA POBREZA,ADULTO (31-60)
FAM00873,SERRA DO SÍTIO,RUA 7 DE SETEMBRO - SERRA DO SÍTIO,RURAL,4,498,124.5,1,0,0,57,MÉDIO COMPLETO,TAIPA NÃO REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100873,-3.622126,-39.505237,POBREZA,ADULTO (31-60)
FAM00874,VOLTA,RUA NOSSA SENHORA - VOLTA,URBANA,2,97,48.5,1,0,0,23,MÉDIO COMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100874,-3.624443,-39.496991,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00875,ITAMARATY,RUA DA IGREJA,URBANA,4,608,152.0,1,1,0,49,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Rede coletora,0,NIS100875,-3.620309,-39.500775,POBREZA,ADULTO (31-60)
FAM00876,CENTRO,RUA SÃO PEDRO - CENTRO,URBANA,5,409,81.8,1,0,0,60,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100876,-3.622393,-39.503391,EXTREMA POBREZA,IDOSO (60+)
FAM00877,PEDRA FURADA,RUA DA IGREJA - PEDRA FURADA,RURAL,5,1218,243.6,0,0,0,84,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100877,-3.622528,-39.508708,BAIXA RENDA,IDOSO (60+)
FAM00878,VOLTA,RUA DO CRUZEIRO,URBANA,4,371,92.75,1,0,0,38,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100878,-3.624069,-39.498325,EXTREMA POBREZA,ADULTO (31-60)
FAM00879,BELA VISTA,TRAVESSA DO SOL,URBANA,6,683,113.83,0,0,0,57,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100879,-3.618986,-39.504316,POBREZA,ADULTO (31-60)
FAM00880,FERRÃO,RUA DO ESTÁDIO - FERRÃO,RURAL,3,2217,739.0,0,0,0,72,FUNDAMENTAL INCOMPLETO,PALHA,Cisterna,Fossa rudimentar,0,NIS100880,-3.625298,-39.508141,ACIMA 1/2 SM,IDOSO (60+)
FAM00881,SANTA ÚRSULA,RUA NOSSA SENHORA,RURAL,7,130,18.57,1,0,0,48,FUNDAMENTAL COMPLETO,PALHA,Cisterna,Fossa rudimentar,0,NIS100881,-3.620723,-39.50879,EXTREMA POBREZA,ADULTO (31-60)
FAM00882,NOVO ANGELIM,RUA DO ESTÁDIO - NOVO ANGELIM,URBANA,3,576,192.0,0,0,0,81,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100882,-3.623772,-39.504369,POBREZA,IDOSO (60+)
FAM00883,CENTRO,RUA DA ESCOLA,URBANA,2,378,189.0,0,0,0,44,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100883,-3.620562,-39.504189,POBREZA,ADULTO (31-60)
FAM00884,LAJEDOS,RUA DA ESCOLA - LAJEDOS,URBANA,6,1192,198.67,0,0,0,18,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100884,-3.625441,-39.503373,POBREZA,ADULTO JOVEM (19-30)
FAM00885,VOLTA,RUA PRINCIPAL,URBANA,4,282,70.5,1,0,1,47,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100885,-3.623329,-39.49977,EXTREMA POBREZA,ADULTO (31-60)
FAM00886,LAJEDOS,RUA DA IGREJA,URBANA,7,812,116.0,1,0,1,23,NÃO SABE LER/ESCREVER,MADEIRA,Rede geral,Rede coletora,0,NIS100886,-3.626691,-39.504104,POBREZA,ADULTO JOVEM (19-30)
FAM00887,ALTO DA COLINA,RUA DO COMÉRCIO - ALTO DA COLINA,URBANA,5,628,125.6,1,0,0,27,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100887,-3.623615,-39.503737,POBREZA,ADULTO JOVEM (19-30)
FAM00888,ALTO SÃO JOÃO,RUA NOVA - ALTO SÃO JOÃO,URBANA,6,2342,390.33,0,0,0,18,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100888,-3.625154,-39.502116,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00889,BELA VISTA,AVENIDA CENTRAL - BELA VISTA,URBANA,4,163,40.75,0,0,0,48,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,1,NIS100889,-3.621091,-39.502564,EXTREMA POBREZA,ADULTO (31-60)
FAM00890,CASINHAS,AVENIDA CENTRAL - CASINHAS,URBANA,3,823,274.33,0,0,0,54,SUPERIOR COMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100890,-3.626032,-39.49943,BAIXA RENDA,ADULTO (31-60)
FAM00891,APERTADA HORA,RUA NOSSA SENHORA - APERTADA HORA,RURAL,4,179,44.75,1,0,0,53,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Poço,Fossa rudimentar,0,NIS100891,-3.627509,-39.504214,EXTREMA POBREZA,ADULTO (31-60)
FAM00892,ANGELIM,RUA SÃO PEDRO - ANGELIM,URBANA,5,610,122.0,1,0,1,40,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100892,-3.622449,-39.504293,POBREZA,ADULTO (31-60)
FAM00893,ALTO DA COLINA,RUA NOSSA SENHORA - ALTO DA COLINA,URBANA,7,415,59.29,1,0,0,36,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100893,-3.624255,-39.503968,EXTREMA POBREZA,ADULTO (31-60)
FAM00894,NOVO ANGELIM,RUA DO ESTÁDIO - NOVO ANGELIM,URBANA,5,308,61.6,1,0,0,47,FUNDAMENTAL INCOMPLETO,MADEIRA,Rede geral,Fossa séptica,0,NIS100894,-3.624892,-39.504844,EXTREMA POBREZA,ADULTO (31-60)
FAM00895,PEDRA FURADA,RUA NOSSA SENHORA,RURAL,8,1244,155.5,1,0,0,35,MÉDIO COMPLETO,TAIPA REVESTIDA,Cisterna,Vala a céu aberto,0,NIS100895,-3.623435,-39.509217,POBREZA,ADULTO (31-60)
FAM00896,SÍTIO PIRAPORA,RUA SÃO PEDRO - SÍTIO PIRAPORA,RURAL,4,783,195.75,0,0,0,34,FUNDAMENTAL INCOMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100896,-3.621949,-39.504981,POBREZA,ADULTO (31-60)
FAM00897,RETIRO,RUA DO CRUZEIRO,RURAL,5,628,125.6,1,1,0,58,FUNDAMENTAL COMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100897,-3.618347,-39.512407,POBREZA,ADULTO (31-60)
FAM00898,CASINHAS,RUA FRANCISCO FERREIRA FONTENELES - CASINHAS,URBANA,4,154,38.5,0,0,0,60,SUPERIOR COMPLETO,MADEIRA,Poço,Vala a céu aberto,0,NIS100898,-3.625802,-39.500353,EXTREMA POBREZA,IDOSO (60+)
FAM00899,RETIRO,RUA DO MERCADO,RURAL,3,595,198.33,0,0,0,44,FUNDAMENTAL INCOMPLETO,PALHA,Poço,Vala a céu aberto,0,NIS100899,-3.61898,-39.511532,POBREZA,ADULTO (31-60)
FAM00900,SANTA ÚRSULA,RUA DO ESTÁDIO - SANTA ÚRSULA,RURAL,8,229,28.62,1,0,0,49,NÃO SABE LER/ESCREVER,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100900,-3.619611,-39.510416,EXTREMA POBREZA,ADULTO (31-60)
FAM00901,SÃO JOÃO,RUA DA ESCOLA - SÃO JOÃO,RURAL,7,263,37.57,1,0,1,41,SUPERIOR INCOMPLETO,TAIPA NÃO REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100901,-3.618484,-39.507322,EXTREMA POBREZA,ADULTO (31-60)
FAM00902,CENTRO,RUA DO COMÉRCIO - CENTRO,URBANA,5,357,71.4,0,0,0,57,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100902,-3.621085,-39.504464,EXTREMA POBREZA,ADULTO (31-60)
FAM00903,ANGELIM,RUA 7 DE SETEMBRO - ANGELIM,URBANA,6,445,74.17,1,0,1,41,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100903,-3.62329,-39.501083,EXTREMA POBREZA,ADULTO (31-60)
FAM00904,SÍTIO OITICICA,RUA DA ESCOLA - SÍTIO OITICICA,RURAL,1,168,168.0,0,0,0,51,FUNDAMENTAL INCOMPLETO,TAIPA NÃO REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100904,-3.618051,-39.507079,POBREZA,ADULTO (31-60)
FAM00905,VOLTA,AVENIDA CENTRAL,URBANA,4,594,148.5,1,0,0,39,FUNDAMENTAL INCOMPLETO,MADEIRA,Rede geral,Fossa séptica,0,NIS100905,-3.623765,-39.498735,POBREZA,ADULTO (31-60)
FAM00906,AÇUDE DOS VIANAS,RUA DO COMÉRCIO,RURAL,2,334,167.0,1,0,0,18,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100906,-3.627899,-39.501896,POBREZA,ADULTO JOVEM (19-30)
FAM00907,SOBRADINHO,RUA DO COMÉRCIO,RURAL,4,339,84.75,1,0,0,65,NÃO SABE LER/ESCREVER,PALHA,Poço,Fossa séptica,0,NIS100907,-3.621783,-39.504699,EXTREMA POBREZA,IDOSO (60+)
FAM00908,LAJEDOS,RUA DO CRUZEIRO - LAJEDOS,URBANA,4,1125,281.25,1,0,0,18,FUNDAMENTAL INCOMPLETO,OUTRA,Rede geral,Rede coletora,0,NIS100908,-3.625369,-39.504251,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00909,NOVO ANGELIM,RUA PRINCIPAL - NOVO ANGELIM,URBANA,5,994,198.8,1,0,0,45,FUNDAMENTAL COMPLETO,ALVENARIA SEM REVESTIMENTO,Poço,Rede coletora,0,NIS100909,-3.624039,-39.501714,POBREZA,ADULTO (31-60)
FAM00910,BAIXA GRANDE,RUA 7 DE SETEMBRO - BAIXA GRANDE,RURAL,4,779,194.75,0,0,0,24,MÉDIO COMPLETO,PALHA,Cisterna,Vala a céu aberto,0,NIS100910,-3.633245,-39.503779,POBREZA,ADULTO JOVEM (19-30)
FAM00911,CENTRO,RUA PRINCIPAL,URBANA,4,196,49.0,1,0,0,61,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100911,-3.621484,-39.504083,EXTREMA POBREZA,IDOSO (60+)
FAM00912,CASINHAS,RUA NOVA - CASINHAS,URBANA,2,277,138.5,1,0,0,18,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100912,-3.625257,-39.496944,POBREZA,ADULTO JOVEM (19-30)
FAM00913,NOVO ANGELIM,TRAVESSA DO SOL,URBANA,6,394,65.67,1,0,0,36,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100913,-3.623554,-39.502217,EXTREMA POBREZA,ADULTO (31-60)
FAM00914,MUNDAÚ,AVENIDA CENTRAL - MUNDAÚ,RURAL,1,475,475.0,0,0,0,61,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Fossa rudimentar,0,NIS100914,-3.626074,-39.509223,BAIXA RENDA,IDOSO (60+)
FAM00915,BANANAL,AVENIDA CENTRAL - BANANAL,RURAL,3,534,178.0,1,0,0,19,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100915,-3.625163,-39.506761,POBREZA,ADULTO JOVEM (19-30)
FAM00916,CANTO ESCURO,RUA 7 DE SETEMBRO,RURAL,7,152,21.71,1,0,0,35,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Poço,Fossa rudimentar,0,NIS100916,-3.627288,-39.508058,EXTREMA POBREZA,ADULTO (31-60)
FAM00917,VOLTA,RUA NOSSA SENHORA - VOLTA,URBANA,2,758,379.0,1,0,0,51,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100917,-3.622861,-39.497539,BAIXA RENDA,ADULTO (31-60)
FAM00918,LAJEDOS,RUA SÃO PEDRO,URBANA,3,1088,362.67,0,0,0,37,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100918,-3.627758,-39.504239,BAIXA RENDA,ADULTO (31-60)
FAM00919,AGUAÍ,RUA DO MERCADO,RURAL,6,422,70.33,1,0,0,28,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Fossa rudimentar,0,NIS100919,-3.629167,-39.506189,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00920,ÁGUA FRIA,RUA DO COMÉRCIO - ÁGUA FRIA,RURAL,3,319,106.33,1,0,0,49,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Fossa séptica,0,NIS100920,-3.630257,-39.503265,POBREZA,ADULTO (31-60)
FAM00921,ITAMARATY,RUA NOSSA SENHORA - ITAMARATY,URBANA,4,1897,474.25,0,0,0,28,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100921,-3.619451,-39.502346,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00922,RETIRO,RUA FRANCISCO FERREIRA FONTENELES - RETIRO,RURAL,5,998,199.6,0,0,0,52,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100922,-3.61948,-39.513519,POBREZA,ADULTO (31-60)
FAM00923,SANTA ÚRSULA,RUA PRINCIPAL,RURAL,4,89,22.25,1,0,0,41,FUNDAMENTAL INCOMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa rudimentar,0,NIS100923,-3.618569,-39.509689,EXTREMA POBREZA,ADULTO (31-60)
FAM00924,ANGELIM,RUA JOSÉ DE ALENCAR - ANGELIM,URBANA,5,480,96.0,1,0,0,32,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100924,-3.621973,-39.502419,EXTREMA POBREZA,ADULTO (31-60)
FAM00925,NOVO ANGELIM,RUA JOSÉ DE ALENCAR - NOVO ANGELIM,URBANA,4,740,185.0,1,0,1,45,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Rede coletora,0,NIS100925,-3.625325,-39.504934,POBREZA,ADULTO (31-60)
FAM00926,RETIRO,RUA JOSÉ DE ALENCAR,RURAL,5,297,59.4,1,0,1,37,NÃO SABE LER/ESCREVER,TAIPA REVESTIDA,Poço,Fossa séptica,0,NIS100926,-3.621263,-39.511366,EXTREMA POBREZA,ADULTO (31-60)
FAM00927,NOVO ANGELIM,RUA DA ESCOLA - NOVO ANGELIM,URBANA,3,893,297.67,0,0,0,45,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100927,-3.625162,-39.504587,BAIXA RENDA,ADULTO (31-60)
FAM00928,ALTO DA COLINA,RUA NOSSA SENHORA,URBANA,5,140,28.0,1,0,0,39,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100928,-3.624463,-39.501499,EXTREMA POBREZA,ADULTO (31-60)
FAM00929,CASINHAS,RUA PRINCIPAL - CASINHAS,URBANA,2,338,169.0,0,0,0,37,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100929,-3.626468,-39.498513,POBREZA,ADULTO (31-60)
FAM00930,VOLTA,TRAVESSA DO SOL - VOLTA,URBANA,3,115,38.33,1,0,0,47,NÃO SABE LER/ESCREVER,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100930,-3.622712,-39.499313,EXTREMA POBREZA,ADULTO (31-60)
FAM00931,BELA VISTA,RUA DA ESCOLA - BELA VISTA,URBANA,1,2068,2068.0,0,0,0,50,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100931,-3.620853,-39.501655,ACIMA 1/2 SM,ADULTO (31-60)
FAM00932,LAJEDOS,RUA JOSÉ DE ALENCAR - LAJEDOS,URBANA,2,512,256.0,0,0,0,45,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100932,-3.625292,-39.501718,BAIXA RENDA,ADULTO (31-60)
FAM00933,CASINHAS,RUA DO CRUZEIRO,URBANA,2,82,41.0,0,0,0,42,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100933,-3.626549,-39.498802,EXTREMA POBREZA,ADULTO (31-60)
FAM00934,ANGELIM,RUA FRANCISCO FERREIRA FONTENELES - ANGELIM,URBANA,5,408,81.6,1,0,0,34,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100934,-3.623063,-39.501418,EXTREMA POBREZA,ADULTO (31-60)
FAM00935,BELMONTE,TRAVESSA DO SOL - BELMONTE,RURAL,3,1519,506.33,0,0,1,46,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa rudimentar,0,NIS100935,-3.632035,-39.509893,BAIXA RENDA,ADULTO (31-60)
FAM00936,LAJEDOS,RUA FRANCISCO FERREIRA FONTENELES - LAJEDOS,URBANA,6,462,77.0,1,0,0,36,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100936,-3.625459,-39.505484,EXTREMA POBREZA,ADULTO (31-60)
FAM00937,CENTRO,RUA NOVA,URBANA,4,365,91.25,1,0,0,31,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100937,-3.623401,-39.504121,EXTREMA POBREZA,ADULTO (31-60)
FAM00938,CANTO ESCURO,RUA NOVA - CANTO ESCURO,RURAL,4,58,14.5,0,0,0,38,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Vala a céu aberto,0,NIS100938,-3.628633,-39.509675,EXTREMA POBREZA,ADULTO (31-60)
FAM00939,SÍTIO OITICICA,RUA DO COMÉRCIO,RURAL,6,698,116.33,1,0,0,72,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100939,-3.617548,-39.505994,POBREZA,IDOSO (60+)
FAM00940,SÍTIO OITICICA,RUA DA ESCOLA,RURAL,1,431,431.0,0,0,0,20,NÃO SABE LER/ESCREVER,TAIPA NÃO REVESTIDA,Poço,Fossa rudimentar,0,NIS100940,-3.617295,-39.506658,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00941,ANGELIM,AVENIDA CENTRAL - ANGELIM,URBANA,5,2723,544.6,0,0,0,42,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Rede coletora,0,NIS100941,-3.621637,-39.502042,BAIXA RENDA,ADULTO (31-60)
FAM00942,BELA VISTA,RUA FRANCISCO FERREIRA FONTENELES - BELA VISTA,URBANA,2,356,178.0,0,0,0,55,FUNDAMENTAL COMPLETO,MADEIRA,Rede geral,Rede coletora,0,NIS100942,-3.620242,-39.502208,POBREZA,ADULTO (31-60)
FAM00943,ALTO SÃO JOÃO,RUA 7 DE SETEMBRO,URBANA,4,469,117.25,1,0,1,39,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100943,-3.624785,-39.503127,POBREZA,ADULTO (31-60)
FAM00944,JENIPAPO,RUA DO COMÉRCIO,RURAL,6,299,49.83,0,0,0,31,NÃO SABE LER/ESCREVER,PALHA,Poço,Fossa séptica,0,NIS100944,-3.625124,-39.512913,EXTREMA POBREZA,ADULTO (31-60)
FAM00945,BAIXA GRANDE,TRAVESSA DO SOL,RURAL,3,2181,727.0,0,0,0,53,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa rudimentar,0,NIS100945,-3.631437,-39.504979,ACIMA 1/2 SM,ADULTO (31-60)
FAM00946,PEDRA FURADA,RUA 7 DE SETEMBRO - PEDRA FURADA,RURAL,4,365,91.25,1,0,0,26,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Rede geral,Vala a céu aberto,0,NIS100946,-3.622597,-39.508236,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00947,ALTO DA COLINA,RUA DA IGREJA - ALTO DA COLINA,URBANA,4,1207,301.75,1,0,0,43,FUNDAMENTAL COMPLETO,MADEIRA,Rede geral,Fossa séptica,0,NIS100947,-3.620988,-39.504625,BAIXA RENDA,ADULTO (31-60)
FAM00948,PEDRA FURADA,RUA DO ESTÁDIO - PEDRA FURADA,RURAL,4,501,125.25,0,0,0,41,SUPERIOR COMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa séptica,0,NIS100948,-3.624865,-39.508605,POBREZA,ADULTO (31-60)
FAM00949,VOLTA,RUA PRINCIPAL - VOLTA,URBANA,3,469,156.33,0,0,0,40,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100949,-3.62144,-39.500233,POBREZA,ADULTO (31-60)
FAM00950,NOVO ANGELIM,RUA DO ESTÁDIO,URBANA,6,827,137.83,1,0,0,18,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100950,-3.623783,-39.503662,POBREZA,ADULTO JOVEM (19-30)
FAM00951,SERRA DO SÍTIO,RUA FRANCISCO FERREIRA FONTENELES,RURAL,4,2528,632.0,0,0,0,46,NÃO SABE LER/ESCREVER,PALHA,Cisterna,Fossa séptica,0,NIS100951,-3.621434,-39.506662,BAIXA RENDA,ADULTO (31-60)
FAM00952,JENIPAPO,RUA FRANCISCO FERREIRA FONTENELES - JENIPAPO,RURAL,7,490,70.0,0,0,0,28,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100952,-3.625965,-39.515149,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00953,ALTO SÃO JOÃO,RUA DO MERCADO,URBANA,2,364,182.0,0,0,0,46,NÃO SABE LER/ESCREVER,ALVENARIA SEM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100953,-3.622784,-39.50148,POBREZA,ADULTO (31-60)
FAM00954,BELA VISTA,RUA DO ESTÁDIO - BELA VISTA,URBANA,4,77,19.25,1,1,1,26,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100954,-3.621103,-39.502602,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00955,VOLTA,RUA SÃO PEDRO,URBANA,4,162,40.5,0,0,0,47,MÉDIO COMPLETO,OUTRA,Rede geral,Fossa séptica,0,NIS100955,-3.623958,-39.498955,EXTREMA POBREZA,ADULTO (31-60)
FAM00956,NOVO ANGELIM,RUA SÃO PEDRO - NOVO ANGELIM,URBANA,2,139,69.5,1,0,0,54,MÉDIO COMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,1,NIS100956,-3.625385,-39.503992,EXTREMA POBREZA,ADULTO (31-60)
FAM00957,GUARIBUNA,RUA 7 DE SETEMBRO,RURAL,3,178,59.33,1,0,0,31,SUPERIOR INCOMPLETO,TAIPA NÃO REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100957,-3.627162,-39.51136,EXTREMA POBREZA,ADULTO (31-60)
FAM00958,NOVO ANGELIM,RUA DA ESCOLA - NOVO ANGELIM,URBANA,4,256,64.0,0,0,0,33,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100958,-3.62456,-39.503102,EXTREMA POBREZA,ADULTO (31-60)
FAM00959,BELA VISTA,TRAVESSA DO SOL - BELA VISTA,URBANA,5,1621,324.2,0,1,0,52,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100959,-3.619887,-39.501981,BAIXA RENDA,ADULTO (31-60)
FAM00960,CENTRO,AVENIDA CENTRAL - CENTRO,URBANA,3,511,170.33,0,0,0,37,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Rede coletora,0,NIS100960,-3.620812,-39.505057,POBREZA,ADULTO (31-60)
FAM00961,ITAMARATY,RUA NOSSA SENHORA - ITAMARATY,URBANA,6,459,76.5,0,0,0,41,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100961,-3.620265,-39.501872,EXTREMA POBREZA,ADULTO (31-60)
FAM00962,LAJEDOS,RUA JOSÉ DE ALENCAR,URBANA,2,880,440.0,1,0,0,75,FUNDAMENTAL COMPLETO,MADEIRA,Rede geral,Rede coletora,0,NIS100962,-3.626914,-39.50342,BAIXA RENDA,IDOSO (60+)
FAM00963,VOLTA,RUA PRINCIPAL - VOLTA,URBANA,4,542,135.5,1,0,0,50,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100963,-3.622279,-39.500761,POBREZA,ADULTO (31-60)
FAM00964,JENIPAPO,RUA DO ESTÁDIO,RURAL,4,722,180.5,0,0,0,40,FUNDAMENTAL COMPLETO,PALHA,Poço,Fossa séptica,0,NIS100964,-3.625509,-39.514642,POBREZA,ADULTO (31-60)
FAM00965,BELA VISTA,RUA NOVA - BELA VISTA,URBANA,3,1088,362.67,0,0,0,50,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100965,-3.620236,-39.503678,BAIXA RENDA,ADULTO (31-60)
